id,Radiation
0,685.64
1,1136.1933333333334
2,1.2300000000000002
3,4.133333333333334
4,1.2166666666666668
5,559.2366666666667
6,1.29
7,1.25
8,708.0966666666667
9,115.86333333333334
10,108.04
11,1.1966666666666665
12,1.3033333333333335
13,1.2733333333333334
14,67.83333333333333
15,1.23
16,625.6733333333333
17,1.3066666666666666
18,2.0
19,1.3066666666666666
20,818.5300000000001
21,3.33
22,782.1866666666666
23,446.28666666666663
24,79.37333333333333
25,1.2733333333333334
26,1.2333333333333332
27,1.7966666666666666
28,2.11
29,1.21
30,1.2433333333333332
31,355.45
32,1.2066666666666668
33,1.2466666666666668
34,6.59
35,232.50666666666666
36,234.97
37,1.23
38,509.78000000000003
39,1.2433333333333334
40,4.043333333333334
41,1.2133333333333332
42,9.183333333333335
43,1.25
44,2.8466666666666662
45,177.7966666666667
46,187.70000000000002
47,21.12
48,751.7633333333333
49,1.3033333333333335
50,383.9633333333333
51,8.799999999999999
52,106.29333333333334
53,1.2333333333333334
54,1.2366666666666666
55,955.94
56,1.2366666666666666
57,641.6066666666667
58,1.2133333333333332
59,1.2366666666666666
60,980.5833333333334
61,1.2166666666666666
62,626.35
63,1.28
64,1.2133333333333332
65,1.23
66,1.2533333333333334
67,115.57333333333334
68,1.2366666666666666
69,184.45666666666668
70,1.2233333333333334
71,315.68666666666667
72,1.2133333333333332
73,905.5933333333332
74,143.01999999999998
75,1.22
76,3.3666666666666667
77,284.0266666666667
78,167.60333333333332
79,7.413333333333334
80,25.686666666666667
81,218.76333333333332
82,1.2633333333333334
83,1.1866666666666665
84,1.2166666666666666
85,575.2066666666666
86,1.2066666666666668
87,1.24
88,154.3766666666667
89,1.21
90,975.6866666666668
91,1.2300000000000002
92,182.4466666666667
93,1.2233333333333334
94,1.22
95,587.68
96,1.2300000000000002
97,1.2266666666666666
98,1.5066666666666666
99,3.4499999999999997
100,1.2166666666666668
101,1.22
102,1.23
103,219.01333333333332
104,1.2266666666666668
105,153.25666666666666
106,1.2366666666666666
107,1.2300000000000002
108,1.27
109,4.4799999999999995
110,1068.5066666666667
111,1.18
112,1.4100000000000001
113,24.286666666666665
114,936.07
115,60.74333333333334
116,1.2133333333333332
117,132.42000000000002
118,1.2266666666666666
119,271.4166666666667
120,12.680000000000001
121,1.2366666666666666
122,505.3533333333333
123,823.4900000000001
124,849.6999999999999
125,1.2333333333333332
126,1.22
127,1.2866666666666668
128,1.2233333333333334
129,879.82
130,1.2333333333333332
131,376.81666666666666
132,259.92333333333335
133,1.2233333333333334
134,1054.48
135,724.4200000000001
136,1.22
137,1.21
138,1.2466666666666666
139,1.2166666666666666
140,1.2066666666666666
141,368.07
142,1.19
143,815.9699999999999
144,527.4833333333333
145,1.2033333333333334
146,1.2233333333333334
147,320.19666666666666
148,1.1966666666666665
149,1.2933333333333332
150,380.17333333333335
151,1.22
152,425.71999999999997
153,108.56333333333333
154,294.6333333333334
155,3.1133333333333333
156,795.6233333333333
157,1.2033333333333334
158,828.5566666666667
159,1044.6733333333334
160,515.26
161,481.62999999999994
162,1.2
163,2.823333333333333
164,352.61999999999995
165,482.6233333333333
166,110.35666666666667
167,1.2333333333333334
168,471.8366666666666
169,17.80666666666667
170,411.44
171,57.26
172,574.75
173,1.2566666666666668
174,520.0033333333333
175,1.24
176,1.24
177,303.01
178,32.093333333333334
179,356.75333333333333
180,1.1833333333333333
181,3.9166666666666665
182,1.1933333333333334
183,265.7033333333333
184,1.1966666666666665
185,24.223333333333333
186,1.2133333333333334
187,713.4566666666666
188,1.2
189,2.7399999999999998
190,1.19
191,881.1766666666666
192,1.1899999999999997
193,1.2299999999999998
194,402.05999999999995
195,1.2166666666666666
196,372.81333333333333
197,1.37
198,866.5300000000001
199,330.38666666666666
200,510.0466666666666
201,1.22
202,2.206666666666667
203,1.23
204,943.29
205,822.9666666666667
206,21.62
207,3.3333333333333335
208,863.6033333333334
209,377.28666666666663
210,722.6700000000001
211,679.5200000000001
212,8.666666666666666
213,1.2566666666666668
214,283.2933333333333
215,1.22
216,1.2299999999999998
217,126.07333333333334
218,823.6533333333333
219,1.22
220,338.1933333333333
221,1.2066666666666668
222,1.2166666666666666
223,523.11
224,1.2133333333333332
225,1.25
226,12.270000000000001
227,23.886666666666667
228,1.26
229,2.3433333333333333
230,1.2299999999999998
231,13.386666666666665
232,895.46
233,1.2633333333333334
234,1.2266666666666668
235,924.3433333333332
236,134.98000000000002
237,1.22
238,14.203333333333333
239,1.1933333333333334
240,1.19
241,2.1133333333333333
242,1.2233333333333334
243,1.21
244,619.8466666666667
245,109.96
246,1.2366666666666666
247,7.613333333333333
248,1.22
249,728.9
250,208.97333333333333
251,1.2166666666666666
252,1.23
253,531.82
254,1.2833333333333334
255,380.77666666666664
256,1.2
257,497.1033333333333
258,1.22
259,1.2
260,1.2233333333333334
261,140.60666666666668
262,587.2466666666668
263,397.81333333333333
264,1.2133333333333334
265,1.22
266,980.1933333333333
267,954.4133333333333
268,1.1966666666666665
269,1.2266666666666666
270,1.2366666666666666
271,416.2366666666667
272,1.21
273,2.6766666666666663
274,2.533333333333333
275,1.2133333333333332
276,846.79
277,1.2333333333333334
278,1.28
279,1.2033333333333334
280,1.1900000000000002
281,1.22
282,863.1933333333333
283,98.81
284,368.40000000000003
285,1.2466666666666668
286,82.92999999999999
287,309.87666666666667
288,240.7733333333333
289,400.52333333333337
290,1.2266666666666666
291,18.123333333333335
292,10.676666666666668
293,2.3800000000000003
294,1.2366666666666666
295,1.28
296,1.2133333333333332
297,39.11333333333334
298,1.2
299,2.41
300,1.1933333333333334
301,1.2533333333333332
302,1.19
303,1.2033333333333334
304,2.186666666666667
305,1.2333333333333332
306,1.2166666666666666
307,1.2300000000000002
308,1.2266666666666666
309,727.1300000000001
310,869.8533333333334
311,355.7066666666667
312,1.23
313,2.353333333333333
314,1.2133333333333332
315,618.12
316,853.8533333333334
317,6.260000000000001
318,1.22
319,169.41333333333333
320,1.2333333333333334
321,110.74666666666667
322,1.2466666666666668
323,1.2333333333333334
324,1.21
325,591.5166666666668
326,21.63
327,331.24666666666667
328,40.38999999999999
329,1.26
330,11.290000000000001
331,1.21
332,1.2
333,1.21
334,28.766666666666666
335,1.1899999999999997
336,1.23
337,97.94666666666666
338,1.2
339,1.2333333333333334
340,108.57000000000001
341,107.87666666666667
342,1.2433333333333332
343,1.2033333333333331
344,1.2866666666666668
345,731.4466666666667
346,495.9966666666666
347,1.2466666666666668
348,1.2666666666666666
349,1.2366666666666666
350,265.01
351,1.23
352,1063.2099999999998
353,1.2333333333333332
354,1.2333333333333332
355,1.26
356,1.2300000000000002
357,9.456666666666667
358,456.60999999999996
359,10.536666666666667
360,1.2533333333333334
361,1.2133333333333332
362,203.03333333333333
363,1.21
364,893.3499999999999
365,505.7
366,281.80333333333334
367,1.2299999999999998
368,1.2533333333333332
369,1.5866666666666667
370,37.71333333333333
371,1.2066666666666668
372,54.830000000000005
373,1.22
374,1.2133333333333332
375,1.2633333333333334
376,2.2133333333333334
377,182.91666666666666
378,212.14666666666665
379,1.2266666666666666
380,1.2266666666666666
381,148.73
382,483.41333333333336
383,5.873333333333332
384,1.22
385,1.2
386,344.25333333333333
387,1.2266666666666666
388,68.99333333333334
389,612.9499999999999
390,57.096666666666664
391,1.2033333333333331
392,1.25
393,950.4366666666666
394,730.1366666666667
395,7.576666666666665
396,1.1933333333333334
397,202.92666666666665
398,193.1966666666667
399,442.8766666666667
400,1.2333333333333332
401,1002.8933333333333
402,1.2233333333333334
403,471.6933333333333
404,804.7666666666668
405,485.89333333333326
406,1.2066666666666668
407,2.17
408,530.4999999999999
409,1.1933333333333334
410,494.16
411,372.90333333333336
412,1.21
413,1.24
414,1.2566666666666666
415,346.75333333333333
416,9.066666666666665
417,1147.1433333333332
418,136.85333333333332
419,1.2233333333333334
420,1.21
421,1.2133333333333332
422,288.21333333333337
423,1.2166666666666666
424,3.703333333333333
425,653.5400000000001
426,9.903333333333334
427,611.57
428,1.19
429,1.1933333333333331
430,13.273333333333333
431,110.67333333333333
432,784.75
433,892.6233333333333
434,2.0733333333333337
435,260.15333333333336
436,344.34
437,2.5999999999999996
438,1.2066666666666666
439,1.2166666666666668
440,426.53666666666663
441,1.2233333333333334
442,306.58
443,754.7933333333334
444,1.2033333333333334
445,1.2966666666666666
446,192.44666666666663
447,1.2033333333333334
448,773.1500000000001
449,1.2
450,1.2233333333333334
