id,Radiation
0,691.7671428571429
1,1042.3157142857142
2,1.2342857142857144
3,17.177142857142858
4,1.2157142857142855
5,542.3028571428571
6,1.282857142857143
7,1.2357142857142858
8,622.9514285714286
9,130.50428571428571
10,150.14714285714288
11,1.2028571428571428
12,2.3285714285714287
13,1.2771428571428574
14,70.11571428571429
15,1.2228571428571426
16,636.5642857142857
17,1.31
18,2.6042857142857136
19,1.6585714285714286
20,762.6742857142857
21,2.924285714285714
22,779.6671428571428
23,389.46000000000004
24,88.86571428571428
25,2.3857142857142857
26,1.24
27,1.7
28,2.434285714285714
29,1.2085714285714284
30,1.237142857142857
31,383.66999999999996
32,1.207142857142857
33,1.2514285714285713
34,9.27
35,192.73857142857145
36,245.90285714285716
37,1.2314285714285715
38,498.68
39,1.2485714285714287
40,12.33
41,1.2100000000000002
42,11.004285714285714
43,1.2314285714285715
44,2.4557142857142855
45,285.29285714285714
46,216.99142857142857
47,25.255714285714284
48,753.6314285714286
49,1.3114285714285716
50,220.8385714285714
51,31.752857142857145
52,164.71714285714285
53,1.2228571428571426
54,1.2442857142857144
55,953.3557142857143
56,1.2342857142857144
57,659.1942857142857
58,1.2099999999999997
59,1.26
60,959.972857142857
61,1.2142857142857142
62,727.5157142857142
63,1.2785714285714285
64,1.2257142857142858
65,1.22
66,1.2385714285714287
67,115.01571428571428
68,1.2414285714285713
69,159.38000000000002
70,1.224285714285714
71,250.79857142857142
72,1.2214285714285713
73,885.2028571428572
74,127.79857142857144
75,1.2214285714285715
76,5.181428571428571
77,291.31857142857143
78,181.54714285714286
79,29.34714285714286
80,34.02428571428571
81,151.7042857142857
82,1.2457142857142858
83,1.354285714285714
84,1.207142857142857
85,574.2814285714286
86,1.2071428571428573
87,1.2414285714285713
88,210.09857142857143
89,1.2085714285714284
90,987.5500000000001
91,1.2257142857142858
92,145.3957142857143
93,1.227142857142857
94,1.2257142857142858
95,589.6371428571429
96,1.2285714285714284
97,1.2185714285714286
98,2.655714285714286
99,3.5799999999999996
100,1.2342857142857144
101,1.2214285714285715
102,2.1028571428571428
103,302.82000000000005
104,2.0714285714285716
105,222.17142857142858
106,1.217142857142857
107,1.227142857142857
108,1.26
109,5.675714285714286
110,1049.0942857142857
111,1.1885714285714286
112,3.6942857142857144
113,20.02142857142857
114,934.9828571428571
115,92.08714285714287
116,1.1957142857142855
117,152.85999999999999
118,1.24
119,282.48571428571427
120,16.101428571428574
121,1.2285714285714284
122,506.4771428571429
123,810.552857142857
124,846.2514285714286
125,1.237142857142857
126,1.2285714285714284
127,1.292857142857143
128,1.2257142857142858
129,876.5200000000001
130,1.2442857142857144
131,404.9185714285714
132,283.31714285714287
133,1.2085714285714284
134,1049.5014285714285
135,712.7671428571429
136,1.2328571428571429
137,1.2142857142857142
138,1.247142857142857
139,1.2214285714285715
140,1.2357142857142858
141,285.46714285714285
142,1.2014285714285715
143,819.6885714285715
144,389.82142857142856
145,1.195714285714286
146,1.2128571428571426
147,296.53714285714284
148,1.1914285714285715
149,1.3042857142857145
150,368.9757142857143
151,1.2057142857142853
152,434.4800000000001
153,101.46000000000001
154,247.69857142857146
155,3.2142857142857144
156,800.6628571428572
157,1.2
158,844.1342857142857
159,1041.7557142857142
160,528.9814285714285
161,553.9542857142857
162,1.2085714285714286
163,2.5628571428571427
164,389.46000000000004
165,630.6571428571427
166,169.63142857142856
167,1.497142857142857
168,489.8057142857143
169,18.34857142857143
170,360.3885714285715
171,52.18142857142857
172,578.8585714285714
173,1.257142857142857
174,393.16428571428565
175,1.2514285714285713
176,2.164285714285714
177,277.01
178,27.83857142857143
179,336.7857142857143
180,1.2014285714285715
181,3.162857142857143
182,1.1928571428571428
183,274.1442857142857
184,1.2157142857142857
185,24.59714285714286
186,1.2242857142857144
187,724.352857142857
188,1.2014285714285715
189,2.705714285714286
190,1.2014285714285715
191,733.12
192,2.0557142857142856
193,1.2342857142857142
194,432.5285714285714
195,1.2157142857142857
196,350.9857142857143
197,2.9771428571428573
198,901.0628571428572
199,356.8057142857143
200,426.79428571428576
201,1.2285714285714284
202,2.641428571428572
203,1.2185714285714286
204,951.2571428571429
205,760.4628571428573
206,31.194285714285716
207,3.9199999999999995
208,875.0457142857142
209,401.09857142857146
210,713.4457142857142
211,565.6800000000001
212,14.335714285714285
213,1.2142857142857142
214,288.5214285714286
215,1.2057142857142853
216,1.2385714285714287
217,172.93142857142857
218,879.8657142857144
219,1.2157142857142857
220,170.04
221,1.2228571428571429
222,1.2214285714285715
223,437.8785714285714
224,1.2185714285714284
225,1.2428571428571427
226,14.235714285714286
227,52.401428571428575
228,1.2671428571428571
229,2.5957142857142856
230,1.2242857142857144
231,31.057142857142857
232,886.4057142857143
233,1.2657142857142856
234,1.2357142857142855
235,922.9414285714286
236,211.8842857142857
237,1.2228571428571429
238,26.867142857142856
239,1.1914285714285715
240,1.2285714285714289
241,2.0099999999999993
242,1.2328571428571429
243,1.2028571428571428
244,611.3542857142857
245,215.73857142857145
246,1.2142857142857142
247,15.147142857142855
248,1.2085714285714286
249,691.7671428571429
250,207.65
251,1.22
252,1.2342857142857144
253,466.53285714285715
254,1.2957142857142858
255,330.26142857142855
256,1.1999999999999997
257,494.8085714285714
258,1.227142857142857
259,1.1857142857142855
260,1.2114285714285715
261,158.6914285714286
262,600.3842857142856
263,379.7871428571429
264,1.2099999999999997
265,1.2385714285714287
266,866.6242857142857
267,875.8471428571429
268,1.2085714285714284
269,1.2100000000000002
270,1.2342857142857144
271,434.80285714285714
272,1.2228571428571426
273,2.7728571428571427
274,2.7600000000000002
275,1.2142857142857142
276,792.2685714285715
277,1.23
278,1.2671428571428573
279,1.2114285714285713
280,1.1999999999999997
281,2.3285714285714287
282,856.9257142857141
283,146.59285714285716
284,329.3771428571429
285,1.2200000000000002
286,100.56428571428572
287,301.0285714285714
288,303.25857142857143
289,353.9414285714285
290,1.2285714285714284
291,23.53
292,10.865714285714287
293,2.4257142857142857
294,1.237142857142857
295,1.3000000000000003
296,1.2185714285714286
297,58.56571428571429
298,1.197142857142857
299,2.747142857142857
300,1.2028571428571428
301,1.6585714285714286
302,1.1928571428571428
303,2.072857142857143
304,2.3485714285714283
305,1.2242857142857144
306,1.2242857142857144
307,1.2257142857142858
308,1.2257142857142855
309,891.5557142857142
310,879.97
311,408.71999999999997
312,1.2242857142857144
313,2.277142857142857
314,1.197142857142857
315,534.8628571428571
316,846.8399999999999
317,42.794285714285714
318,1.2128571428571429
319,170.03714285714287
320,1.2228571428571426
321,127.66428571428571
322,1.2514285714285713
323,1.2357142857142858
324,1.2157142857142857
325,618.9657142857143
326,24.645714285714284
327,373.00999999999993
328,63.88857142857143
329,1.2457142857142858
330,34.97142857142857
331,1.2228571428571426
332,1.195714285714286
333,1.207142857142857
334,28.754285714285714
335,1.1914285714285715
336,1.23
337,109.41285714285716
338,1.19
339,1.227142857142857
340,77.08
341,161.20857142857147
342,1.237142857142857
343,1.2157142857142857
344,1.2885714285714285
345,691.2557142857142
346,509.4885714285714
347,1.237142857142857
348,1.2571428571428573
349,1.447142857142857
350,268.5628571428571
351,1.237142857142857
352,1033.9142857142858
353,1.2285714285714284
354,1.2314285714285713
355,1.2585714285714287
356,1.2228571428571429
357,35.76857142857143
358,505.0942857142857
359,14.787142857142857
360,1.2428571428571427
361,1.2157142857142857
362,122.51
363,1.2028571428571428
364,903.8557142857142
365,501.2785714285714
366,496.91857142857145
367,1.2285714285714284
